THU(1),CSE-24,---,X,C25-B-116,X,DBMS,C25-B-116,ED|IOC|OB,C25-B-116,COA,X,---,X,C25-A-209,OS,C25-A-203(L),OOPJ(L),OOPJ(L)
FRI(0),CSE-24,---,X,C25-B-013,X,DM,C25-B-106,ED|IOC|OB,C25-B-118(L),VT(L),VT(L),---,X,---,X,C25-B-322,COA,OOPJ
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(1),CSE-25,---,X,---,X,X,C25-A-313,OS,C25-A-313,OOPJ,X,---,X,C25-A-301,COA,C25-A-301,DM,X
TUE(0),CSE-25,C25-B-016,COA,C25-B-016,ED|IOC|OB,DM,C25-B-016,OS,C25-B-018(L),OOPJ(L),OOPJ(L),---,X,---,X,---,X,X
WED(0),CSE-25,C25-B-116,OOPJ,C25-B-116,COA,DBMS,C25-A-011,DM,C25-B-118(L),VT(L),VT(L),---,X,---,X,---,X,X
THU(1),CSE-25,---,X,C25-B-117,X,OOPJ,C25-B-117,ED|IOC|OB,C25-B-117,DBMS,OS,---,X,---,X,C25-A-204(L),DBMS(L),DBMS(L)
FRI(1),CSE-25,---,X,C25-B-015,X,COA,C25-B-007,ED|IOC|OB,C25-B-202(L),OS(L),OS(L),---,X,---,X,C25-A-110,DBMS,DM
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(1),CSE-26,---,X,C25-B-016,X,ED|IOC|OB,C25-B-016,DM,C25-B-016,OOPJ,X,---,X,C25-A-306,DBMS,C25-A-212(L),OOPJ(L),OOPJ(L)
TUE(1),CSE-26,---,X,C25-B-017,X,ED|IOC|OB,C25-B-017,COA,C25-B-017,DBMS,X,---,X,C25-A-203(L),VT(L),C25-A-203(L),VT(L),X
